Date,portfolio_value,returns,positions,turnover
2017-02-14,257.280362207512,1.7710401018833366e-05,3.0,0.0
2017-02-15,257.5334891419727,0.0009838564136370742,3.0,0.0
2017-02-16,257.43469300159035,-0.00038362443933614987,3.0,0.0
2017-02-17,257.58130474032777,0.0005695104145753138,3.0,0.0
2017-02-21,259.117361641386,0.005963386599841858,3.0,0.0
2017-02-22,258.3229983337641,-0.0030656506479922463,3.0,0.0
2017-02-23,259.09891674809217,0.0030036753186239995,3.0,0.0
2017-02-24,259.45613416230714,0.0013786912685640473,3.0,0.0
2017-02-27,259.8423972829873,0.0014887415243707292,3.0,0.0
2017-02-28,259.3278009806433,-0.001980417005557289,3.0,0.0
2017-03-01,260.6502649342275,0.005099584188750006,3.0,0.02426072718609129
2017-03-02,258.2751087224716,-0.009112425849078787,3.0,0.0
2017-03-03,258.4298046842902,0.000598958074526923,3.0,0.0
2017-03-06,257.66117926521184,-0.0029742135200595543,3.0,0.0
2017-03-07,256.59697496670657,-0.004130246945000082,3.0,0.0
2017-03-08,252.94459113139843,-0.014233931774846664,3.0,0.0
2017-03-09,251.07686024546865,-0.007383952657677217,2.0,0.0
2017-03-10,250.36248494962686,-0.0028452454564844576,2.0,0.0
2017-03-13,250.50334063933533,0.0005626070125355209,2.0,0.0
2017-03-14,249.81219593557756,-0.002759023899616797,2.0,0.0
2017-03-15,252.94671005027962,0.012547482331528803,1.0,0.0
2017-03-16,252.50898910650247,-0.0017304868036834842,2.0,0.0
2017-03-17,253.01603120411372,0.002008016029074522,2.0,0.0
2017-03-20,252.79408546815634,-0.0008772002900414577,2.0,0.0
2017-03-21,250.87291884027601,-0.007599729338297112,2.0,0.0
2017-03-22,250.97691713046024,0.00041454570172416716,1.0,0.0
2017-03-23,251.3239298652527,0.001382648009067955,1.0,0.0
2017-03-24,251.4581236742456,0.0005339475992789389,1.0,0.0
2017-03-27,250.49155705324608,-0.0038438472652077005,1.0,0.0
2017-03-28,251.98014375921903,0.005942662193826109,1.0,0.0
2017-03-29,253.2901727749087,0.005198937488270827,2.0,0.0
2017-03-30,254.0415026719554,0.002966281276590932,2.0,0.0
2017-03-31,254.51592925925294,0.0018675160645311717,2.0,0.0
2017-04-03,254.29382656298262,-0.0008726475270790512,3.0,0.0
2017-04-04,255.17240071318048,0.003454956662033881,3.0,0.0
2017-04-05,255.20663134507885,0.00013414707782932744,3.0,0.0
2017-04-06,256.1258917823455,0.0036020241026717414,3.0,0.0
2017-04-07,256.38107897085206,0.000996334992650505,3.0,0.0
2017-04-10,257.62806131894735,0.004863784617417322,3.0,0.0
2017-04-11,258.2855848839164,0.002552220288437601,3.0,0.0
2017-04-12,257.7473851010433,-0.0020837391413655038,4.0,0.0
2017-04-13,257.2865283047424,-0.0017880173493136642,4.0,0.0
2017-04-17,258.5909934977865,0.005070087429914105,4.0,0.0
2017-04-18,258.22987741014515,-0.0013964758894219331,4.0,0.0
2017-04-19,256.46304297454446,-0.006842099192087003,4.0,0.0
2017-04-20,256.84410449305204,0.0014858340370913492,4.0,0.0
2017-04-21,255.4353835071389,-0.005484731637868889,4.0,0.0
2017-04-24,255.12834516033791,-0.0012020196363766722,3.0,0.0
2017-04-25,256.3633290491044,0.004840637711150064,3.0,0.0
2017-04-26,255.21709237151984,-0.004471141336150231,3.0,0.0
2017-04-27,254.63279801958166,-0.0022894013347962705,3.0,0.0
2017-04-28,253.31438805450645,-0.005177691072513868,3.0,0.0
2017-05-01,253.18025247927255,-0.0005295221335988032,3.0,0.666666666666667
2017-05-02,253.05977019152851,-0.0004758755335939613,2.0,0.0
2017-05-03,250.64746750917863,-0.009532541187894594,2.0,0.0
2017-05-04,249.50924406608664,-0.004541132828522643,1.0,0.0
2017-05-05,250.77591081102327,0.005076632529899872,1.0,0.0
2017-05-08,249.9927348440498,-0.00312301115542013,1.0,0.0
2017-05-09,248.9742436488441,-0.004074083176221377,1.0,0.0
2017-05-10,249.77062490422176,0.0031986491602757905,1.0,0.0
2017-05-11,249.50487514075704,-0.0010639752515598788,1.0,0.0
2017-05-12,249.25527280740476,-0.0010003906064418588,1.0,0.0
2017-05-15,250.17880653217728,0.0037051722692587052,1.0,0.0
2017-05-16,249.89950503829093,-0.001116407491737026,1.0,0.0
2017-05-17,250.24073413074282,0.0013654652593233507,1.0,0.0
2017-05-18,250.34806770522033,0.0004289212739498893,1.0,0.0
2017-05-19,251.74214075824796,0.00556853929733192,1.0,0.0
2017-05-22,252.86628186019888,0.004465446661274131,1.0,0.0
2017-05-23,252.5751778065321,-0.0011512173609121712,2.0,0.0
2017-05-24,253.78336535670846,0.00478347698561965,2.0,0.0
2017-05-25,254.12123258269528,0.0013313214028505271,2.0,0.0
2017-05-26,254.24533262901318,0.0004883497732819375,2.0,0.0
2017-05-30,253.35578035329965,-0.0034987949100782068,2.0,0.0
2017-05-31,253.72975176630726,0.0014760721562623313,2.0,0.0
2017-06-01,254.7481342796663,0.004013650375132238,2.0,0.6565161323222432
2017-06-02,256.11628088287046,0.005370585370812586,2.0,0.0
2017-06-05,256.1515868331058,0.00013785125300747048,3.0,0.0
2017-06-06,257.1805435990247,0.004016983765903204,3.0,0.0
2017-06-07,256.7286562569952,-0.0017570821482284504,2.0,0.0
2017-06-08,255.95259411724888,-0.0030228886446140857,3.0,0.0
2017-06-09,254.58745527766763,-0.005333561256878228,3.0,0.0
2017-06-12,254.36829113710223,-0.0008608599364268166,3.0,0.0
2017-06-13,255.1233223639847,0.002968260011919188,3.0,0.0
2017-06-14,254.26163323476368,-0.003377539619806469,3.0,0.0
2017-06-15,253.48819701770438,-0.003041891170207256,3.0,0.0
2017-06-16,253.53854198379688,0.00019860871900467814,3.0,0.0
2017-06-19,253.6293250617977,0.0003580642110287968,3.0,0.0
2017-06-20,252.50855878554327,-0.00441891439793618,3.0,0.0
2017-06-21,252.84402483329723,0.0013285333747394823,3.0,0.0
2017-06-22,253.20400690814347,0.0014237317851730769,3.0,0.0
2017-06-23,253.8907180217056,0.002712086281522641,3.0,0.0
2017-06-26,252.84648356462668,-0.004112928842832431,3.0,0.0
2017-06-27,252.27094214714438,-0.0022762484546683392,3.0,0.0
2017-06-28,253.52546032293924,0.004972900030091987,3.0,0.0
2017-06-29,251.7652723807574,-0.006942844872225851,3.0,0.0
2017-06-30,251.694612725452,-0.000280656877881591,2.0,0.0
2017-07-03,249.8808330322025,-0.007206271416019372,2.0,0.0
2017-07-05,250.63173455345782,0.003005038490321299,2.0,0.0
2017-07-06,249.4134532999989,-0.004860841966519036,2.0,0.0
2017-07-07,248.96889439712302,-0.0017824174959045758,1.0,0.0
2017-07-10,249.30603141917464,0.001354133105133437,1.0,0.0
2017-07-11,249.37299096462363,0.0002685837364937438,1.0,0.0
2017-07-12,250.75328805884214,0.005535070533818631,1.0,0.0
2017-07-13,250.7376044515863,-6.254596849863958e-05,2.0,0.0
2017-07-14,252.36957872030365,0.0065086937090541586,2.0,0.0
2017-07-17,252.9003374234938,0.002103100959638171,2.0,0.0
2017-07-18,253.83416621241423,0.003692477433735908,2.0,0.0
2017-07-19,254.49239853743617,0.0025931588912704306,3.0,0.0
2017-07-20,254.70836389503938,0.0008486122133484209,3.0,0.0
2017-07-21,255.68193874624856,0.003822312060433042,3.0,0.0
2017-07-24,255.70127465909042,7.562486789902678e-05,4.0,0.0
2017-07-25,255.60249437650594,-0.0003863112638612387,4.0,0.0
2017-07-26,256.62137729462586,0.0039862009977849056,2.0,0.0
2017-07-27,256.39631691503035,-0.0008770133726510032,3.0,0.0
2017-07-28,257.2015022864086,0.003140393672835362,3.0,0.0
2017-07-31,257.1967757442175,-1.837680631355809e-05,3.0,0.0
2017-08-01,256.71306384270486,-0.001880707485982347,4.0,0.9999999999999998
2017-08-02,256.16505541612275,-0.002134711877841533,4.0,0.0
2017-08-03,255.53080678676326,-0.002475937353473956,4.0,0.0
2017-08-04,255.49449134663627,-0.00014211765925076225,4.0,0.0
2017-08-07,255.60728885496894,0.0004414870463083087,4.0,0.0
2017-08-08,255.36055836495422,-0.0009652717303954006,4.0,0.0
2017-08-09,256.35158351742336,0.0038808857515606476,4.0,0.0
2017-08-10,254.47411778620096,-0.007323792213262403,4.0,0.0
2017-08-11,254.71285057374197,0.000938141723872965,4.0,0.0
2017-08-14,255.3558588573242,0.002524443828153311,4.0,0.0
2017-08-15,254.35747501330997,-0.003909774572950164,4.0,0.0
2017-08-16,255.01826078965078,0.0025978626195524157,4.0,0.0
2017-08-17,254.13401925040196,-0.0034673655780994572,4.0,0.0
2017-08-18,254.41989536600698,0.0011249029801214672,4.0,0.0
2017-08-21,254.60221142998384,0.0007165951535141879,4.0,0.0
2017-08-22,254.961395687306,0.001410766447411449,4.0,0.0
2017-08-23,256.17526873293315,0.00476100721975925,4.0,0.0
2017-08-24,255.58194064934926,-0.0023161021222639633,4.0,0.0
2017-08-25,256.13929815481663,0.0021807389992083426,4.0,0.0
2017-08-28,256.73782707863626,0.0023367321146396947,4.0,0.0
2017-08-29,256.60655042331814,-0.0005113257240348945,4.0,0.0
2017-08-30,256.7560977343159,0.0005827883612132823,4.0,0.0
2017-08-31,260.0521589420635,0.012837323969451475,4.0,0.0
2017-09-01,260.02838110663544,-9.143487031526565e-05,5.0,0.4000000000000001
2017-09-05,261.00982224140046,0.003774361593100739,5.0,0.0
2017-09-06,261.25103955080533,0.0009241694712232018,5.0,0.0
2017-09-07,262.6265572073483,0.005265118404535363,5.0,0.0
2017-09-08,261.8437077982872,-0.002980846329425191,5.0,0.0
2017-09-11,261.6109815140864,-0.0008887984598051624,5.0,0.0
2017-09-12,261.19374450657506,-0.0015948757391474055,5.0,0.0
2017-09-13,260.71282301248743,-0.00184124430313648,5.0,0.0
2017-09-14,261.6137413953881,0.0034555967462233106,5.0,0.0
2017-09-15,261.7827411633143,0.0006459896449813041,5.0,0.0
2017-09-18,260.75666655596007,-0.003919565525193014,5.0,0.0
2017-09-19,260.3428646972054,-0.0015869272460800055,5.0,0.0
2017-09-20,260.28982814768347,-0.00020371808378016887,5.0,0.0
2017-09-21,259.4277334320938,-0.003312056877998737,5.0,0.0
2017-09-22,259.65040978918614,0.0008583367481433957,5.0,0.0
2017-09-25,261.60420329974886,0.007524707980045342,5.0,0.0
2017-09-26,260.5663660991072,-0.00396720384286986,5.0,0.0
2017-09-27,258.83622936855267,-0.006639908121896521,5.0,0.0
2017-09-28,259.19360657552187,0.0013807078237890735,5.0,0.0
2017-09-29,259.06924253685463,-0.0004798113669173265,5.0,0.0
2017-10-02,258.3431632169096,-0.0028026457823983053,5.0,0.0
2017-10-03,258.48677397887246,0.0005558914746364163,5.0,0.0
2017-10-04,259.0270601111979,0.0020901886932505054,5.0,0.0
2017-10-05,259.6592255270603,0.0024405381259819947,5.0,0.0
2017-10-06,258.6917641511107,-0.003725888706576197,5.0,0.0
2017-10-09,259.3357921240669,0.0024895573118439707,5.0,0.0
2017-10-10,260.4722179334784,0.004382063116331603,5.0,0.0
2017-10-11,261.08157273722793,0.0023394234079319176,5.0,0.0
2017-10-12,261.5411831075984,0.0017604090765648284,5.0,0.0
2017-10-13,262.99829952370817,0.005571269498732434,5.0,0.0
2017-10-16,262.55698884691554,-0.0016779982136456706,5.0,0.0
2017-10-17,262.3067710553985,-0.0009530037368875588,5.0,0.0
2017-10-18,261.74594627876104,-0.002138049179519652,5.0,0.0
2017-10-19,261.74617252916744,8.643893425475113e-07,5.0,0.0
2017-10-20,261.1374727698129,-0.002325534518701322,5.0,0.0
2017-10-23,260.8922567767348,-0.0009390302758051083,5.0,0.0
2017-10-24,260.70912785194975,-0.0007019331545045082,5.0,0.0
2017-10-25,260.12575234358764,-0.002237648958318794,5.0,0.0
2017-10-26,259.4126696009546,-0.0027413000681730804,5.0,0.0
2017-10-27,260.9409811799324,0.005891429980381391,5.0,0.0
2017-10-30,261.4145567083867,0.0018148760164573563,5.0,0.0
2017-10-31,261.46522779709704,0.00019383422770458125,5.0,0.0
2017-11-01,262.2525666608329,0.0030112564885562687,5.0,0.036044276041314965
2017-11-02,263.2929403119779,0.003967067565407323,5.0,0.0
2017-11-03,263.55202922621714,0.0009840328948138577,5.0,0.0
2017-11-06,265.64033370972953,0.00792368963974055,5.0,0.0
2017-11-07,265.7484680734848,0.00040707057638855737,5.0,0.0
2017-11-08,266.0593461618962,0.0011698208108783525,5.0,0.0
2017-11-09,266.0871309421381,0.0001044307619435525,5.0,0.0
2017-11-10,264.82611200459667,-0.004739120351580084,5.0,0.0
2017-11-13,265.16329485880624,0.0012732235943702097,5.0,0.0
2017-11-14,264.66445729422077,-0.001881246666704306,5.0,0.0
2017-11-15,264.2883807764122,-0.0014209558837380287,5.0,0.0
2017-11-16,264.54643038023875,0.0009763940551168471,5.0,0.0
2017-11-17,266.03662496940694,0.005633017187290257,5.0,0.0
2017-11-20,264.8484573614961,-0.0044661805796381016,5.0,0.0
2017-11-21,266.21252326305506,0.005150363778396949,5.0,0.0
2017-11-22,266.9896683982937,0.002919265877175503,5.0,0.0
2017-11-24,267.0664268862384,0.00028749609827660727,5.0,0.0
2017-11-27,266.83540336679584,-0.0008650414136140983,5.0,0.0
2017-11-28,266.98827926577206,0.0005729220974701743,5.0,0.0
2017-11-29,265.76737538216526,-0.004572874460872733,5.0,0.0
2017-11-30,265.5044545884765,-0.0009892891981594376,5.0,0.0
2017-12-01,266.9077382081931,0.005285348684230806,5.0,0.010248630372347467
2017-12-04,265.76877009461634,-0.004267272733353034,5.0,0.0
2017-12-05,265.0010695635101,-0.0028886032427095643,5.0,0.0
2017-12-06,264.16256967954575,-0.0031641377347851884,5.0,0.0
2017-12-07,263.5233095350523,-0.002419949750144146,5.0,0.0
2017-12-08,264.34578815796823,0.0031210849027627496,4.0,0.0
2017-12-11,264.32601181660084,-7.481239442175269e-05,4.0,0.0
2017-12-12,264.25468353214404,-0.0002698496601473144,4.0,0.0
2017-12-13,264.93890422442377,0.002589247172970044,4.0,0.0
2017-12-14,264.99968768408615,0.00022942443972251425,5.0,0.0
2017-12-15,266.10836429743284,0.004183690264074391,4.0,0.0
2017-12-18,266.7672748874211,0.0024760987567147286,4.0,0.0
2017-12-19,265.1623512685256,-0.006016193776289813,5.0,0.0
2017-12-20,264.3719999991611,-0.0029806315473650535,5.0,0.0
2017-12-21,264.6827237375082,0.0011753277137822593,5.0,0.0
2017-12-22,265.60381004664924,0.00347996384552296,5.0,0.0
2017-12-26,267.1088607792589,0.005666525387362897,5.0,0.0
2017-12-27,268.3271573838662,0.0045610490084568855,5.0,0.0
2017-12-28,269.20521671120446,0.0032723461013008937,5.0,0.0
2017-12-29,269.6347633922173,0.00159561053927737,5.0,0.0
2018-01-02,270.1472261935844,0.0019005813453722986,5.0,0.0
2018-01-03,270.7789299462322,0.002338368457631912,5.0,0.0
2018-01-04,270.3100218989311,-0.0017317006437473914,5.0,0.0
2018-01-05,270.29832252615427,-4.3281313414245126e-05,4.0,0.0
2018-01-08,270.58409219060127,0.0010572380241811175,4.0,0.0
2018-01-09,269.44643860292837,-0.004204436330542016,5.0,0.0
2018-01-10,269.0606889329082,-0.001431637664317531,4.0,0.0
2018-01-11,269.6513869744594,0.0021954081954294047,4.0,0.0
2018-01-12,270.7112831855727,0.003930616574999046,4.0,0.0
2018-01-16,270.66229618026273,-0.0001809566440434951,4.0,0.0
2018-01-17,271.0960969955712,0.0016027382514318678,4.0,0.0
2018-01-18,269.7404873224553,-0.0050004765400146756,4.0,0.0
2018-01-19,270.14374019717866,0.0014949660643317486,4.0,0.0
2018-01-22,271.34596834894586,0.0044503276325769114,4.0,0.0
2018-01-23,273.0655964262789,0.006337400506801094,4.0,0.0
2018-01-24,273.7620234817803,0.002550402044841471,4.0,0.0
2018-01-25,273.42039527809817,-0.0012479020988274137,4.0,0.0
2018-01-26,274.17682777248524,0.0027665547539630353,4.0,0.0
2018-01-29,272.2590761976637,-0.006994579339188012,4.0,0.0
2018-01-30,270.3523050031652,-0.007003517462588316,4.0,0.0
2018-01-31,272.0299590349487,0.006205436390726682,3.0,0.0
2018-02-01,271.7980839247067,-0.0008523881379264298,4.0,0.3743121967207892
2018-02-02,267.7127281330761,-0.015030848388034701,3.0,0.0
2018-02-05,265.09656259376703,-0.009772286725226675,3.0,0.0
2018-02-06,264.8224765528125,-0.0010339102034098158,3.0,0.0
2018-02-07,262.79022786864107,-0.007674003772735416,3.0,0.0
2018-02-08,259.72346365277764,-0.011670008587215785,3.0,0.0
2018-02-09,259.16783682356936,-0.0021393016302565515,3.0,0.0
2018-02-12,261.1185384643681,0.007526789067297424,3.0,0.0
2018-02-13,262.05816621349265,0.003598471999155972,3.0,0.0
2018-02-14,264.30403554851347,0.008570117724135962,3.0,0.0
2018-02-15,265.56648229733156,0.004776494411816712,3.0,0.0
2018-02-16,265.8463176829032,0.0010537300609281264,3.0,0.0
2018-02-20,264.4034225583924,-0.005427553547052932,3.0,0.0
2018-02-21,262.89876984982203,-0.005690745959379795,3.0,0.0
2018-02-22,264.0796394109309,0.004491727221787478,3.0,0.0
2018-02-23,266.0691658505154,0.007533812315188015,3.0,0.0
2018-02-26,267.37869356340536,0.004921756749617812,3.0,0.0
2018-02-27,265.0756911706097,-0.008613260698162373,3.0,0.0
2018-02-28,264.063270730042,-0.003819363579122159,3.0,0.0
2018-03-01,262.6754621986614,-0.005255590932975229,3.0,0.5064508039491277
2018-03-02,263.59629996399525,0.0035056101457904276,3.0,0.0
2018-03-05,264.97933092843175,0.005246776850150736,3.0,0.0
2018-03-06,266.4829992139038,0.005674662548974974,3.0,0.0
2018-03-07,264.93167750673257,-0.005821465953728566,3.0,0.0
2018-03-08,264.6321320781725,-0.0011306516131973643,3.0,0.0
2018-03-09,267.116536293172,0.00938814268505217,3.0,0.0
2018-03-12,266.84367671436286,-0.0010215001384625833,3.0,0.0
2018-03-13,266.1591674289173,-0.00256520706757557,3.0,0.0
2018-03-14,265.63526427441985,-0.001968382902450272,3.0,0.0
2018-03-15,264.9143676958476,-0.002713858721060114,3.0,0.0
2018-03-16,265.12849626786254,0.0008082935398232571,3.0,0.0
2018-03-19,263.52544279307574,-0.006046326582591188,3.0,0.0
2018-03-20,263.8597214843787,0.0012684873527200047,3.0,0.0
2018-03-21,266.79578680673006,0.011127372172736738,3.0,0.0
2018-03-22,263.5348383371524,-0.01222263855290917,3.0,0.0
2018-03-23,263.6217231614264,0.0003296900888787313,3.0,0.0
2018-03-26,266.4629228684538,0.010777562914599415,3.0,0.0
2018-03-27,264.05290045145995,-0.009044494412393855,3.0,0.0
2018-03-28,262.2023465080817,-0.007008269707374226,3.0,0.0
2018-03-29,264.12969069112205,0.007350598530898145,3.0,0.0
2018-04-02,262.08079792203523,-0.0077571467400188165,3.0,0.0
2018-04-03,262.9561448831018,0.0033399889194742904,3.0,0.0
2018-04-04,263.61749146980634,0.0025150451874724755,3.0,0.0
2018-04-05,264.27710309903756,0.002502154259770517,3.0,0.0
2018-04-06,262.10966129603884,-0.008201398371566415,3.0,0.0
2018-04-09,263.9329938118568,0.006956372789931775,3.0,0.0
2018-04-10,267.0336113953089,0.01174774528440481,3.0,0.0
2018-04-11,267.950894051107,0.003435083138055406,3.0,0.0
2018-04-12,267.25035618997015,-0.002614426287389948,3.0,0.0
2018-04-13,267.6337011319672,0.0014344038580984542,3.0,0.0
2018-04-16,268.1564428543311,0.0019531984206508923,3.0,0.0
2018-04-17,269.24504367215866,0.004059573606511879,3.0,0.0
2018-04-18,271.0589998681177,0.0067371943832985615,3.0,0.0
2018-04-19,270.02133941700333,-0.003828171916886225,3.0,0.0
2018-04-20,268.43074231378074,-0.005890634816703044,3.0,0.0
2018-04-23,267.6589580619705,-0.0028751708733423254,3.0,0.0
2018-04-24,266.432076751013,-0.0045837483633685006,3.0,0.0
2018-04-25,266.224795256405,-0.0007779900120724603,3.0,0.0
2018-04-26,267.27891564366803,0.003959512434774437,3.0,0.0
2018-04-27,267.67434619612527,0.0014794678117611149,3.0,0.0
2018-04-30,266.78531810361227,-0.0033213048061826456,3.0,0.0
2018-05-01,265.8039399407067,-0.003678531374520455,3.0,0.026446873290948802
2018-05-02,265.1702101066278,-0.002384200302750439,3.0,0.0
2018-05-03,265.9792259708878,0.0030509304342094534,3.0,0.0
2018-05-04,267.91413190122177,0.007274650579462083,3.0,0.0
2018-05-07,268.18345678454017,0.0010052656849683927,3.0,0.0
2018-05-08,268.4484210260963,0.000987996219949494,3.0,0.0
2018-05-09,269.9361752658029,0.005542048763110374,3.0,0.0
2018-05-10,271.8529898857264,0.007100991995741435,3.0,0.0
2018-05-11,271.44520708358294,-0.0015000122026057605,3.0,0.0
2018-05-14,271.7835191160899,0.001246336364313816,3.0,0.0
2018-05-15,269.80001272069256,-0.0072981113860333124,3.0,0.0
2018-05-16,270.56703482596095,0.00284292835101696,2.0,0.0
2018-05-17,270.6389187309006,0.0002656787253698667,2.0,0.0
2018-05-18,270.4904927799079,-0.0005484279633125588,2.0,0.0
2018-05-21,271.9388067493226,0.005354398798013138,2.0,0.0
2018-05-22,271.7420620736312,-0.0007234887805946943,2.0,0.0
2018-05-23,272.58897301641025,0.0031165986462176054,2.0,0.0
2018-05-24,272.54822013562085,-0.0001495030423954713,2.0,0.0
2018-05-25,270.6924844507302,-0.006808834355870097,3.0,0.0
2018-05-29,268.76377136818945,-0.007125107615951531,3.0,0.0
2018-05-30,271.25996141227307,0.00928767307950884,4.0,0.0
2018-05-31,270.254371471284,-0.003707107881876892,4.0,0.0
2018-06-01,270.08771249122117,-0.0006166745024531739,3.0,0.01421150161877327
2018-06-04,269.37765469613436,-0.002628989629100187,3.0,0.0
2018-06-05,269.9415573667046,0.002093353553049404,3.0,0.0
2018-06-06,271.04928730797894,0.004103591725854727,3.0,0.0
2018-06-07,271.3462477267009,0.0010955956448781556,3.0,0.0
2018-06-08,271.67724516743465,0.0012198342284326369,3.0,0.0
2018-06-11,271.91497751132755,0.0008750543084548035,3.0,0.0
2018-06-12,271.6775144563066,-0.000873298915691656,4.0,0.0
2018-06-13,272.0125422902481,0.0012331820489892564,3.0,0.0
2018-06-14,271.3740339577351,-0.002347348865375909,3.0,0.0
2018-06-15,267.5913483645974,-0.013939010810911978,4.0,0.0
2018-06-18,267.9978267159625,0.001519026507580623,3.0,0.0
2018-06-19,266.50986073101524,-0.005552156908064321,3.0,0.0
2018-06-20,266.1682001666779,-0.0012819809495986378,3.0,0.0
2018-06-21,264.79473067159006,-0.005160156225378243,3.0,0.0
2018-06-22,266.88125850553376,0.007879793637326937,3.0,0.0
2018-06-25,264.3128711420203,-0.009623708228505001,3.0,0.0
2018-06-26,264.8980757696313,0.0022140602728975,3.0,0.0
2018-06-27,264.1093692161746,-0.0029773963105061974,3.0,0.0
2018-06-28,264.3037178764785,0.0007358643159107725,4.0,0.0
2018-06-29,265.75432429386296,0.005488407159154551,4.0,0.0
2018-07-02,263.216750274826,-0.009548570943406443,4.0,0.0
2018-07-03,263.66651408967056,0.0017087203393209016,4.0,0.0
2018-07-05,265.19090942810624,0.005781528017309245,4.0,0.0
2018-07-06,266.21316652215495,0.003854796894257273,4.0,0.0
2018-07-09,267.70586918623866,0.005607170688003871,4.0,0.0
2018-07-10,267.6708597969611,-0.00013077557613494495,4.0,0.0
2018-07-11,262.9819533706907,-0.01751743327543065,4.0,0.0
2018-07-12,264.6187090679626,0.006223832762261017,4.0,0.0
2018-07-13,264.4546146957571,-0.0006201162902784718,4.0,0.0
2018-07-16,262.52096076987533,-0.007311855488346564,4.0,0.0
2018-07-17,262.06650266567357,-0.001731130736642883,4.0,0.0
2018-07-18,263.04404559888627,0.0037301330893853013,4.0,0.0
2018-07-19,262.2207444962346,-0.00312989826771104,4.0,0.0
2018-07-20,263.2704284990691,0.004003054772997228,4.0,0.0
2018-07-23,263.33446797858335,0.0002432460032801842,3.0,0.0
2018-07-24,264.2862654090461,0.003614405048336433,3.0,0.0
2018-07-25,266.6973488864185,0.009122999538552223,3.0,0.0
2018-07-26,265.8179040679652,-0.003297538659928323,3.0,0.0
2018-07-27,264.878461502719,-0.003534158350018357,3.0,0.0
2018-07-30,264.7493658064959,-0.00048737709925794626,3.0,0.0
2018-07-31,264.96734191110846,0.0008233300349880235,3.0,0.0
2018-08-01,264.0666267686421,-0.0033993439945083637,3.0,0.6788104376563308
2018-08-02,264.7053824070118,0.0024189184607918968,3.0,0.0
2018-08-03,266.35098072890975,0.006216716513031351,3.0,0.0
2018-08-06,266.7104378420371,0.0013495618155550115,3.0,0.0
2018-08-07,267.5181465164667,0.0030284104400442047,3.0,0.0
2018-08-08,265.8775115187453,-0.0061327989113456605,3.0,0.0
2018-08-09,265.4426488009074,-0.001635575402198719,3.0,0.0
2018-08-10,264.1692136093604,-0.0047974023665735555,3.0,0.0
2018-08-13,263.19483893870495,-0.0036884489957875743,3.0,0.0
2018-08-14,264.34272402316617,0.004361351039746442,3.0,0.0
2018-08-15,262.4360343055928,-0.007212945711364771,3.0,0.0
2018-08-16,264.53791810464236,0.008009128032326673,3.0,0.0
2018-08-17,266.04253347720754,0.005687711551317198,4.0,0.0
2018-08-20,266.4465900620762,0.0015187668662886011,4.0,0.0
2018-08-21,266.2761607601862,-0.0006396377669922737,4.0,0.0
2018-08-22,266.95071203560803,0.0025332770064585564,4.0,0.0
2018-08-23,266.4587632268838,-0.0018428450891663228,4.0,0.0
2018-08-24,268.19589205455264,0.006519315809440096,4.0,0.0
2018-08-27,268.89553342931094,0.0026086953435364713,4.0,0.0
2018-08-28,269.7767853215528,0.0032773020845788814,4.0,0.0
2018-08-29,271.27023727448284,0.005535880157923723,4.0,0.0
2018-08-30,270.1633413377649,-0.004080417917716184,4.0,0.0
2018-08-31,270.62751446968537,0.0017181203401690492,4.0,0.0
2018-09-04,268.8869939900527,-0.006431424694726018,4.0,0.0
2018-09-05,268.7793625248172,-0.00040028512959422446,3.0,0.0
2018-09-06,268.24571015100935,-0.001985466327454999,3.0,0.0
2018-09-07,267.3151770093902,-0.0034689581469738995,3.0,0.0
2018-09-10,268.16865258641604,0.0031927688752062533,3.0,0.0
2018-09-11,269.3406798219066,0.004370485603692353,3.0,0.0
2018-09-12,270.02139953320545,0.0025273557330773855,3.0,0.0
2018-09-13,270.0151412431528,-2.3177015093800435e-05,3.0,0.0
2018-09-14,268.89271292437206,-0.004156908807458226,3.0,0.0
2018-09-17,268.60011455853413,-0.0010881602653182165,3.0,0.0
2018-09-18,269.4842693730454,0.00329171421227592,3.0,0.0
2018-09-19,269.1224124739607,-0.001342775591044787,3.0,0.0
2018-09-20,270.6885219994126,0.005819320327337785,3.0,0.0
2018-09-21,270.77887125079695,0.00033377570174386584,3.0,0.0
2018-09-24,270.22671401013304,-0.0020391444801928227,3.0,0.0
2018-09-25,270.36752872807705,0.000521098435659173,3.0,0.0
2018-09-26,268.63352773938493,-0.006413495721359741,3.0,0.0
2018-09-27,269.7191556950867,0.004041297319949733,3.0,0.0
2018-09-28,271.83020386868225,0.007826838135226888,3.0,0.0
2018-10-01,273.0093508886117,0.004337807216225009,3.0,0.02465351686543321
2018-10-02,273.05110452013196,0.00015293846670205724,3.0,0.0
2018-10-03,272.97459074256733,-0.00028021779182729745,3.0,0.0
2018-10-04,270.514807231883,-0.009011034704706433,3.0,0.0
2018-10-05,269.7661772331225,-0.002767427064052752,3.0,0.0
2018-10-08,270.80012666454195,0.003832761549369179,3.0,0.0
2018-10-09,271.4465021859613,0.0023869099670699168,3.0,0.0
2018-10-10,265.47239783232186,-0.022008404254724057,3.0,0.0
2018-10-11,259.66918953098974,-0.021859931008712863,3.0,0.0
2018-10-12,261.31887356774126,0.006353021857276042,2.0,0.0
2018-10-15,261.6118343667992,0.0011210854962682149,2.0,0.0
2018-10-16,265.6705757023124,0.015514364422148264,2.0,0.0
